gene	gene_name	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000068724.17	TTC7A	242.7852041	0.608981886	0.184387379	3.30273086	0.000957482	0.004430779
ENSG00000131165.16	CHMP1A	182.729939	0.608873453	0.148150343	4.109834908	3.96E-05	0.000311932
ENSG00000185432.12	METTL7A	312.8696818	0.608466411	0.214140578	2.841434433	0.004491109	0.015835487
ENSG00000144591.20	GMPPA	32.12888379	0.607908772	0.238339358	2.550601698	0.010753714	0.031898345
ENSG00000179335.20	CLK3	350.5938474	0.607783026	0.159577343	3.808705014	0.000139696	0.000886252
ENSG00000143384.14	MCL1	2973.179068	0.607268352	0.140434957	4.324196532	1.53E-05	0.000140453
ENSG00000234616.9	JRK	63.11477441	0.607175411	0.248177357	2.446538304	0.014423547	0.040489843
ENSG00000127054.21	INTS11	106.8048669	0.607108487	0.174836837	3.472428917	0.000515772	0.002624007
ENSG00000144118.14	RALB	210.5761307	0.607017135	0.244430489	2.483393699	0.013013717	0.037117102
ENSG00000133874.2	RNF122	37.95376497	0.606067869	0.202480249	2.993219687	0.00276051	0.010662101
ENSG00000158805.12	ZNF276	245.837667	0.605698157	0.197393518	3.068480483	0.002151504	0.008661587
ENSG00000197321.15	SVIL	464.0123728	0.605002816	0.189395515	3.19438829	0.001401275	0.006063056
ENSG00000151465.14	CDC123	97.38644585	0.604635106	0.219836634	2.750383753	0.005952551	0.019840872
ENSG00000239305.7	RNF103	88.67327654	0.604491095	0.171633042	3.5219972	0.000428309	0.002254291
ENSG00000101473.17	ACOT8	37.53567331	0.604302996	0.175904994	3.435394201	0.000591692	0.00295437
ENSG00000142192.21	APP	570.6504373	0.604012422	0.171645292	3.518957117	0.000433247	0.002274322
ENSG00000089693.11	MLF2	179.5976522	0.603526747	0.140629512	4.291608062	1.77E-05	0.000158501
ENSG00000146112.12	PPP1R18	798.3272031	0.603038152	0.137147928	4.396990619	1.10E-05	0.000106096
ENSG00000015475.19	BID	170.5956998	0.602470393	0.153745956	3.918609684	8.91E-05	0.000608348
ENSG00000158796.17	DEDD	88.18319025	0.601995989	0.181515186	3.316504823	0.00091151	0.004249583
ENSG00000116871.16	MAP7D1	422.8821404	0.600852161	0.147411068	4.076031534	4.58E-05	0.000351029
ENSG00000140553.18	UNC45A	149.7419842	0.600380284	0.187924955	3.194787439	0.001399339	0.006056588
ENSG00000167978.17	SRRM2	1964.924518	0.59919471	0.103899873	5.767039887	8.07E-09	2.75E-07
ENSG00000129465.16	RIPK3	44.89038739	0.598778771	0.207338783	2.887924594	0.003877928	0.014060181
ENSG00000215251.4	FASTKD5	69.44289312	0.598154827	0.1665302	3.591869996	0.000328314	0.001810675
ENSG00000177663.14	IL17RA	1338.340192	0.598066005	0.19300184	3.098758041	0.001943337	0.007975705
ENSG00000130813.18	SHFL	69.75801308	0.597895956	0.201335487	2.96965014	0.002981391	0.011378062
ENSG00000176108.9	CHMP6	51.90170624	0.597849492	0.235776154	2.535665642	0.011223384	0.03303432
ENSG00000177731.16	FLII	509.4934979	0.596796496	0.111244135	5.364745711	8.11E-08	1.82E-06
ENSG00000141401.12	IMPA2	74.86707255	0.596736765	0.211344098	2.823531726	0.004749772	0.016551799
ENSG00000081760.17	AACS	22.01297748	0.596406622	0.237512461	2.511054033	0.012037127	0.034887118
ENSG00000131759.18	RARA	384.5421137	0.59628617	0.19136259	3.116001783	0.001833212	0.007562205
ENSG00000103152.12	MPG	31.83111153	0.595662103	0.198158472	3.005988575	0.002647189	0.010294542
ENSG00000176463.14	SLCO3A1	281.7611455	0.595435203	0.159192507	3.740346925	0.000183766	0.001116271
ENSG00000116679.16	IVNS1ABP	768.4823049	0.594252899	0.234670167	2.532289917	0.011332025	0.033254185
ENSG00000132716.19	DCAF8	125.1708616	0.594232434	0.184951546	3.212908717	0.00131398	0.005752491
ENSG00000135766.9	EGLN1	145.7455669	0.592429846	0.233989533	2.531864728	0.011345775	0.033287412
ENSG00000174943.11	KCTD13	54.09615977	0.591581934	0.237495569	2.490917773	0.01274136	0.036476831
ENSG00000105085.11	MED26	20.69575155	0.590991107	0.228484907	2.586565186	0.009693783	0.029338025
ENSG00000177646.20	ACAD9	52.15349428	0.589884628	0.223444826	2.639956533	0.008291666	0.025826921
ENSG00000169718.18	DUS1L	111.0224023	0.589213773	0.244250996	2.412329047	0.015850969	0.0436921
ENSG00000140474.14	ULK3	46.06659652	0.589020257	0.250326536	2.353007662	0.01862225	0.049625566
ENSG00000175806.15	MSRA	42.47937869	0.588706529	0.191784076	3.069631954	0.002143227	0.008638408
ENSG00000116560.11	SFPQ	502.1212268	0.588510623	0.145303548	4.050215079	5.12E-05	0.000385635
ENSG00000214530.10	STARD10	22.62947832	0.58848132	0.243850866	2.413283702	0.015809508	0.043612876
ENSG00000116852.15	KIF21B	452.3138131	0.588347765	0.134599354	4.371103932	1.24E-05	0.000117259
ENSG00000136699.20	SMPD4	73.40740287	0.58809246	0.192705208	3.051772527	0.002274944	0.00904345
ENSG00000169710.9	FASN	137.8513404	0.588077408	0.229270015	2.564999218	0.010317604	0.030851592
ENSG00000164211.13	STARD4	35.48728264	0.587839317	0.249701825	2.354165079	0.018564365	0.049509785
ENSG00000100412.17	ACO2	155.9962141	0.587249108	0.171684813	3.420507012	0.000625045	0.003082747
ENSG00000051523.11	CYBA	565.0653463	0.58689033	0.158015965	3.714120455	0.000203912	0.001215353
ENSG00000135074.16	ADAM19	426.0533785	0.586238202	0.182693006	3.20887052	0.001332575	0.005818084
ENSG00000131381.12	RBSN	83.87275203	0.585293584	0.133179927	4.394758264	1.11E-05	0.00010689
ENSG00000129925.11	PGAP6	202.2639011	0.583771246	0.180680027	3.230967227	0.001233721	0.005472533
ENSG00000105520.10	PLPPR2	147.9767237	0.583331524	0.213791223	2.728510156	0.006362113	0.020901256
ENSG00000106348.18	IMPDH1	354.0963788	0.583143329	0.172141849	3.387574456	0.000705136	0.003409109
ENSG00000155256.18	ZFYVE27	94.71727575	0.582888586	0.177996402	3.274721172	0.001057663	0.004821172
ENSG00000158517.15	NCF1	440.4303964	0.582716875	0.219264762	2.657594722	0.007870047	0.024860794
ENSG00000137841.12	PLCB2	558.3512033	0.582293173	0.142406861	4.088940442	4.33E-05	0.000335998
ENSG00000205744.10	DENND1C	148.8369657	0.582158185	0.170110185	3.422241793	0.000621071	0.003067685
ENSG00000144589.22	STK11IP	51.38158734	0.58215333	0.171833192	3.387898023	0.000704304	0.003407492
ENSG00000162032.16	SPSB3	143.2324097	0.581975786	0.225267651	2.58348583	0.009780748	0.029544787
ENSG00000090661.12	CERS4	39.2599455	0.580525665	0.212783222	2.728249242	0.006367148	0.020912788
ENSG00000107864.15	CPEB3	36.80708952	0.580407985	0.193956934	2.992458038	0.002767407	0.010680291
ENSG00000169221.14	TBC1D10B	161.9027937	0.580128539	0.156928299	3.696774535	0.000218356	0.001281769
ENSG00000157350.13	ST3GAL2	371.3178844	0.580113196	0.183845135	3.155444921	0.001602535	0.006748656
ENSG00000197021.9	EOLA2	29.40876852	0.579829525	0.214601243	2.70189267	0.006894601	0.022300366
ENSG00000126351.13	THRA	77.94852389	0.579809376	0.235469709	2.462352284	0.013802902	0.039035175
ENSG00000136950.13	ARPC5L	35.78590686	0.57980711	0.203635591	2.847277856	0.004409486	0.015628581
ENSG00000114982.19	KANSL3	205.5962927	0.578956031	0.153482432	3.77213224	0.000161858	0.001001376
ENSG00000125826.21	RBCK1	217.9340802	0.578703598	0.16299736	3.550386331	0.000384666	0.002053749
ENSG00000111679.17	PTPN6	984.9632535	0.57858429	0.144086456	4.015535577	5.93E-05	0.000437135
ENSG00000010322.16	NISCH	173.4641007	0.577855937	0.177850798	3.24910511	0.001157687	0.005199419
ENSG00000166716.10	ZNF592	404.7234629	0.577736703	0.192824082	2.996185414	0.002733802	0.0105744
ENSG00000254986.7	DPP3	35.50856301	0.576922054	0.183519095	3.143662271	0.001668479	0.006981347
ENSG00000135503.13	ACVR1B	69.10830815	0.576676603	0.168588515	3.420616182	0.000624794	0.003082619
ENSG00000051108.15	HERPUD1	203.7975392	0.576079005	0.145870144	3.94925919	7.84E-05	0.000548035
ENSG00000155846.17	PPARGC1B	42.26647541	0.576025739	0.230850826	2.49522927	0.012587577	0.036134618
ENSG00000172273.13	HINFP	37.50517526	0.575920342	0.206851681	2.784218811	0.005365682	0.018243852
ENSG00000182179.13	UBA7	193.7456244	0.575832363	0.16512867	3.48717375	0.000488154	0.002511449
ENSG00000213523.12	SRA1	56.07374583	0.575751828	0.14163348	4.065082836	4.80E-05	0.000364662
ENSG00000146192.15	FGD2	185.9196322	0.575471568	0.213644039	2.693599929	0.007068495	0.022726554
ENSG00000175467.15	SART1	115.8891602	0.572968834	0.173032614	3.311334324	0.000928522	0.004318619
ENSG00000167632.18	TRAPPC9	180.4111396	0.572729296	0.142805546	4.010553588	6.06E-05	0.000444077
ENSG00000153944.12	MSI2	181.347732	0.57244827	0.209088595	2.737826371	0.006184672	0.020440713
ENSG00000099795.7	NDUFB7	40.20417051	0.571975844	0.18737124	3.052634138	0.002268423	0.009024466
ENSG00000109016.17	DHRS7B	25.77332913	0.571652022	0.22214543	2.573323352	0.010072705	0.030284354
ENSG00000168488.19	ATXN2L	309.9266464	0.57162002	0.139149371	4.107959786	3.99E-05	0.000313754
ENSG00000138463.9	SLC49A4	76.36199031	0.571362886	0.196796522	2.903318007	0.003692315	0.013515824
ENSG00000181222.19	POLR2A	771.7530913	0.571244819	0.107074376	5.335028223	9.55E-08	2.09E-06
ENSG00000127481.15	UBR4	1234.900774	0.571141097	0.134701002	4.240065671	2.23E-05	0.000194844
ENSG00000204599.14	TRIM39	27.72063889	0.570982433	0.179140442	3.187345228	0.001435853	0.006176221
ENSG00000100221.11	JOSD1	129.3409085	0.570938567	0.164822808	3.463953648	0.000532298	0.002693103
ENSG00000136044.12	APPL2	117.5337489	0.570406214	0.151827376	3.756939171	0.000172004	0.001056521
ENSG00000177119.17	ANO6	728.0649409	0.569143247	0.237789993	2.39347014	0.01668984	0.045474343
ENSG00000172757.13	CFL1	1168.422292	0.569061309	0.100847516	5.642789524	1.67E-08	4.92E-07
ENSG00000141524.17	TMC6	454.3110189	0.568996543	0.207055441	2.748039565	0.005995277	0.019959035
ENSG00000167996.16	FTH1	6914.895262	0.568965405	0.204024136	2.788716159	0.005291742	0.018037161
ENSG00000005007.13	UPF1	368.717666	0.568243712	0.132080296	4.302259513	1.69E-05	0.000152179
ENSG00000257923.12	CUX1	546.0078866	0.56735272	0.091189932	6.221659667	4.92E-10	2.63E-08
ENSG00000214013.9	GANC	95.64765389	0.567289665	0.153189335	3.703192945	0.000212903	0.001253832
ENSG00000148331.12	ASB6	70.05579478	0.567023741	0.149445378	3.794187197	0.000148128	0.000933696
ENSG00000184602.6	SNN	756.386832	0.566537475	0.204308715	2.772948161	0.005555097	0.018771547
ENSG00000172432.19	GTPBP2	220.3434962	0.566533293	0.168051784	3.371182863	0.000748462	0.003588221
ENSG00000061936.10	SFSWAP	129.2508925	0.565996915	0.174896982	3.236173145	0.001211439	0.005400096
ENSG00000159399.10	HK2	246.827952	0.565349247	0.216804491	2.607645467	0.009116732	0.027893175
ENSG00000107968.10	MAP3K8	115.6494778	0.56528259	0.180277224	3.135629547	0.001714857	0.007151406
ENSG00000136807.14	CDK9	109.2831983	0.565155309	0.129764767	4.355229235	1.33E-05	0.000124794
ENSG00000122257.20	RBBP6	272.2110226	0.564890958	0.118591761	4.763323822	1.90E-06	2.52E-05
ENSG00000129219.14	PLD2	32.03955151	0.564546546	0.201712751	2.798764797	0.005129849	0.017616677
ENSG00000100427.16	MLC1	48.03497914	0.563962394	0.224873352	2.507911181	0.012144719	0.035135407
ENSG00000198089.16	SFI1	146.1336323	0.563680168	0.228758927	2.464079433	0.013736567	0.038887667
ENSG00000183255.12	PTTG1IP	390.2435746	0.563292225	0.144521169	3.897645092	9.71E-05	0.000656615
ENSG00000176438.13	SYNE3	318.4603069	0.562981077	0.165041336	3.411151957	0.00064689	0.003175643
ENSG00000089060.12	SLC8B1	126.0886032	0.562707725	0.182086925	3.090324721	0.001999378	0.008171474
ENSG00000078808.19	SDF4	172.8892546	0.56263381	0.174142284	3.230885669	0.001234073	0.005472533
ENSG00000164896.20	FASTK	57.76803257	0.562580068	0.21939999	2.564175454	0.010342125	0.030897971
ENSG00000198909.8	MAP3K3	543.9335555	0.562552046	0.15329691	3.669689392	0.000242845	0.001405429
ENSG00000150401.15	DCUN1D2	23.67584988	0.562376857	0.212042458	2.652189853	0.007997156	0.025163797
ENSG00000173153.17	ESRRA	81.18427151	0.562180288	0.184248454	3.05120762	0.002279229	0.009053549
ENSG00000132326.12	PER2	49.72162168	0.562023929	0.174452254	3.221648997	0.001274552	0.005617529
ENSG00000107554.17	DNMBP	55.75979081	0.561634536	0.18743677	2.99639465	0.002731926	0.010570127
ENSG00000186577.14	SMIM29	26.57096759	0.561366694	0.231892652	2.420804144	0.015486218	0.042884913
ENSG00000068903.20	SIRT2	94.8813677	0.560311606	0.126863986	4.416632511	1.00E-05	9.84E-05
ENSG00000099817.12	POLR2E	139.0356805	0.558495627	0.169849689	3.288175733	0.001008389	0.00462732
ENSG00000173638.19	SLC19A1	285.5474034	0.558232881	0.223671396	2.49577233	0.012568324	0.036102017
ENSG00000126461.15	SCAF1	165.9150888	0.557930946	0.188088577	2.966320196	0.003013865	0.011473266
ENSG00000104518.11	GSDMD	132.8756322	0.556696744	0.220957224	2.519477453	0.011752917	0.034254782
ENSG00000072310.18	SREBF1	134.1675409	0.556643255	0.199411932	2.791424013	0.005247668	0.017922563
ENSG00000167548.17	KMT2D	1513.978341	0.556069164	0.125306401	4.437675656	9.09E-06	9.10E-05
ENSG00000234745.13	HLA-B	8826.330552	0.555880801	0.12767605	4.353837699	1.34E-05	0.000125417
ENSG00000167642.13	SPINT2	96.67901065	0.55451075	0.162471605	3.412970232	0.00064259	0.003160186
ENSG00000145016.16	RUBCN	202.6722433	0.554471231	0.149212015	3.715995861	0.000202405	0.001211124
ENSG00000110011.13	DNAJC4	60.15894916	0.553820616	0.222350098	2.490759482	0.012747038	0.03648547
ENSG00000070610.14	GBA2	151.1843148	0.553703425	0.143760334	3.851573039	0.000117362	0.000764435
ENSG00000023171.19	GRAMD1B	49.6356612	0.553572358	0.229361439	2.41353717	0.015798516	0.04359132
ENSG00000086062.13	B4GALT1	366.9188138	0.552699282	0.121302353	4.556377256	5.20E-06	5.73E-05
ENSG00000013364.19	MVP	432.5617874	0.551971071	0.155079832	3.559270495	0.000371886	0.001999527
ENSG00000150347.17	ARID5B	225.1427381	0.551629213	0.201826557	2.733184485	0.006272519	0.020676248
ENSG00000103275.21	UBE2I	209.8263174	0.551396101	0.143334923	3.846906868	0.000119618	0.00077684
ENSG00000007520.4	TSR3	46.20631419	0.550536377	0.209452239	2.628457828	0.008577299	0.026520792
ENSG00000149923.14	PPP4C	161.0678624	0.549628109	0.119993576	4.580479451	4.64E-06	5.22E-05
ENSG00000159128.15	IFNGR2	338.0494559	0.548935838	0.174216903	3.150875891	0.001627816	0.006836231
ENSG00000196369.11	SRGAP2B	24.29478477	0.548894005	0.222787808	2.46375244	0.013749104	0.038915127
ENSG00000146063.20	TRIM41	71.3764357	0.548158849	0.188564594	2.907008339	0.003649035	0.013385975
ENSG00000213918.11	DNASE1	63.89021713	0.547367834	0.215679999	2.537870169	0.011152935	0.032869286
ENSG00000164535.15	DAGLB	56.64034687	0.547205048	0.182182677	3.003606363	0.002668003	0.010363728
ENSG00000140332.17	TLE3	850.1840115	0.54716211	0.168572717	3.245852123	0.001170996	0.005252252
ENSG00000138964.17	PARVG	328.7502479	0.546685259	0.129262371	4.229268376	2.34E-05	0.000202376
ENSG00000271425.9	NBPF10	100.5745975	0.546622986	0.210957078	2.591157361	0.009565374	0.029019835
ENSG00000196470.12	SIAH1	66.82857604	0.546164568	0.192079756	2.84342598	0.004463137	0.015761172
ENSG00000100241.21	SBF1	480.9343831	0.545296079	0.184607863	2.953807436	0.003138798	0.011840416
ENSG00000136828.19	RALGPS1	26.82927889	0.54471381	0.197893681	2.75255788	0.005913169	0.019758331
ENSG00000203666.12	EFCAB2	22.02630186	0.544425234	0.228934877	2.378079049	0.017403095	0.047064236
ENSG00000090432.7	MUL1	48.05840189	0.544336515	0.158767432	3.428514955	0.000606893	0.00301272
ENSG00000156026.14	MCU	69.49964576	0.544302278	0.183370158	2.968325287	0.002994273	0.011412593
ENSG00000154978.13	VOPP1	184.3095413	0.543758934	0.135466945	4.013960272	5.97E-05	0.000439356
ENSG00000170340.11	B3GNT2	72.17928341	0.543679614	0.194809992	2.790819962	0.005257471	0.017943675
ENSG00000110057.8	UNC93B1	171.3723692	0.543351042	0.18026506	3.014178351	0.002576763	0.010049155
ENSG00000100147.14	CCDC134	56.60844162	0.543280236	0.21803155	2.491750552	0.012711528	0.036414226
ENSG00000160404.18	TOR2A	31.02018284	0.543073763	0.207932208	2.611782794	0.009007146	0.027600986
ENSG00000033100.16	CHPF2	162.2812538	0.542885552	0.135441821	4.008256436	6.12E-05	0.0004477
ENSG00000068745.15	IP6K2	88.08900667	0.542690025	0.148918122	3.644217489	0.000268207	0.001528978
ENSG00000132024.18	CC2D1A	54.90425399	0.542533034	0.183039781	2.96401707	0.003036514	0.011531574
ENSG00000161011.20	SQSTM1	614.642286	0.542355566	0.155064836	3.497605136	0.000469456	0.002434425
ENSG00000228300.14	FAM174C	31.62471861	0.541954166	0.229418152	2.362298544	0.01816201	0.048635323
ENSG00000100055.21	CYTH4	714.0990639	0.539196166	0.214440316	2.51443467	0.011922339	0.03463817
ENSG00000162300.13	ZFPL1	34.52490706	0.538246519	0.19826994	2.714715697	0.006633269	0.02165205
ENSG00000110619.18	CARS1	132.0687964	0.538110242	0.152834867	3.520860467	0.000430149	0.00226224
ENSG00000235863.4	B3GALT4	39.65199302	0.537679683	0.195030912	2.75689467	0.005835315	0.019540326
ENSG00000160075.12	SSU72	191.7937491	0.537058591	0.114698621	4.682345653	2.84E-06	3.51E-05
ENSG00000162664.17	ZNF326	81.29431027	0.536487243	0.220425568	2.433870292	0.014938347	0.041653663
ENSG00000205937.12	RNPS1	201.9223103	0.536090679	0.138558977	3.869043287	0.000109263	0.000723638
ENSG00000134905.17	CARS2	151.2052906	0.535067282	0.183217943	2.920386905	0.003495971	0.012924726
ENSG00000137074.20	APTX	34.24043423	0.534848637	0.186843184	2.862553649	0.004202421	0.015034013
ENSG00000183955.13	KMT5A	75.46945043	0.534665097	0.145904276	3.664492308	0.00024783	0.001428849
ENSG00000143093.15	STRIP1	113.9844221	0.53379071	0.133284566	4.004895146	6.20E-05	0.00045363
ENSG00000225190.11	PLEKHM1	294.0352125	0.533513711	0.121321488	4.397520341	1.09E-05	0.000105981
ENSG00000100941.9	PNN	179.2487243	0.533321463	0.150741583	3.537985009	0.000403193	0.002140168
ENSG00000109066.14	TMEM104	56.09425121	0.533206309	0.174730284	3.051596413	0.002276279	0.009044452
ENSG00000139668.9	WDFY2	262.3392534	0.533051525	0.143057332	3.726139159	0.000194435	0.001173283
ENSG00000100364.19	KIAA0930	285.225254	0.531342424	0.210126852	2.528674552	0.011449414	0.033541256
ENSG00000176915.15	ANKLE2	204.144497	0.530256074	0.129944329	4.080640376	4.49E-05	0.000345879
ENSG00000173120.15	KDM2A	720.1785761	0.530004934	0.10385305	5.10341229	3.34E-07	5.90E-06
ENSG00000166188.3	ZNF319	77.79172817	0.528701904	0.197840585	2.672363226	0.007531907	0.023980418
ENSG00000162413.16	KLHL21	200.5687432	0.52852032	0.142683458	3.704145727	0.000212104	0.001251135
ENSG00000101150.18	TPD52L2	248.4883349	0.528500967	0.146881365	3.59814852	0.000320491	0.001778256
ENSG00000105327.18	BBC3	45.41159562	0.52743882	0.173543727	3.039227231	0.002371859	0.009361846
ENSG00000103043.15	VAC14	62.96662513	0.527294649	0.218204251	2.416518681	0.015669722	0.043279482
ENSG00000105726.17	ATP13A1	117.0341036	0.527002513	0.202413712	2.603590974	0.009225278	0.028156189
ENSG00000213654.10	GPSM3	568.3660403	0.526759	0.12547476	4.198127171	2.69E-05	0.000227443
ENSG00000108175.18	ZMIZ1	360.0550563	0.526306393	0.135630966	3.880429447	0.000104272	0.00069596
ENSG00000117569.19	PTBP2	89.63372464	0.526195434	0.191962511	2.741136434	0.006122708	0.020288971
ENSG00000077463.15	SIRT6	32.51315328	0.526133417	0.180359304	2.917140426	0.003532567	0.013031922
ENSG00000135604.10	STX11	354.706928	0.525596016	0.191563811	2.743712458	0.006074872	0.020179934
ENSG00000117139.18	KDM5B	217.9432482	0.525298118	0.130444623	4.026981771	5.65E-05	0.000419101
ENSG00000104824.18	HNRNPL	259.1405804	0.523409607	0.146982591	3.561031305	0.000369401	0.001988503
ENSG00000088888.18	MAVS	350.6327096	0.522670526	0.164584161	3.175703676	0.001494736	0.006382874
ENSG00000100949.15	RABGGTA	36.99172513	0.521716548	0.183301183	2.846225753	0.004424082	0.01567167
ENSG00000122359.18	ANXA11	630.1123358	0.521221097	0.113416163	4.59565093	4.31E-06	4.92E-05
ENSG00000091490.11	SEL1L3	223.5140525	0.519098592	0.179790716	2.887238021	0.003886401	0.014064875
ENSG00000148400.13	NOTCH1	1246.476292	0.519041422	0.194202376	2.672683174	0.007524728	0.023968688
ENSG00000106012.18	IQCE	65.79271279	0.518231678	0.200268551	2.587683767	0.009662364	0.029268769
ENSG00000160783.19	PMF1	24.84380309	0.517684867	0.207988581	2.489006196	0.012810073	0.036627677
ENSG00000197858.11	GPAA1	69.05564086	0.516580929	0.168473507	3.066244285	0.002167661	0.008707123
ENSG00000162517.13	PEF1	79.39450579	0.513591468	0.143253479	3.585193671	0.000336828	0.001849975
ENSG00000178971.16	CTC1	185.4975633	0.512398579	0.189872881	2.698640146	0.006962342	0.022474812
ENSG00000160209.19	PDXK	199.5506453	0.512194137	0.16350801	3.132532387	0.001733053	0.007203035
ENSG00000164054.16	SHISA5	499.9361501	0.511986293	0.159489045	3.210165894	0.001326584	0.005798414
ENSG00000140995.17	DEF8	256.2489367	0.51191607	0.1957848	2.614687509	0.008930912	0.027416382
ENSG00000140848.17	CPNE2	59.17937804	0.511140431	0.203336796	2.51376259	0.011945082	0.034691751
ENSG00000159322.18	ADPGK	273.337007	0.510644084	0.137506523	3.713598975	0.000204332	0.001215362
ENSG00000139624.14	CERS5	64.89135919	0.509923712	0.175084249	2.912447667	0.003586083	0.013197401
ENSG00000159842.16	ABR	379.590658	0.509851369	0.147760585	3.450523479	0.0005595	0.002811029
ENSG00000169217.9	CD2BP2	123.0506973	0.508673824	0.151746297	3.352133352	0.000801914	0.003800639
ENSG00000143889.16	HNRNPLL	93.49452645	0.505642413	0.175816167	2.875972226	0.004027852	0.014477466
ENSG00000141252.21	VPS53	224.4424409	0.505442577	0.103959172	4.861933479	1.16E-06	1.64E-05
ENSG00000090061.17	CCNK	169.7637047	0.50538073	0.138025708	3.661497116	0.000250746	0.001442629
ENSG00000166484.20	MAPK7	42.62287161	0.505203514	0.205628869	2.45687056	0.014015318	0.039570625
ENSG00000079739.17	PGM1	58.7020156	0.505100362	0.188156892	2.684463782	0.007264625	0.023253583
ENSG00000108829.10	LRRC59	99.62910476	0.503908042	0.130157484	3.871525673	0.000108156	0.000717693
ENSG00000141968.8	VAV1	377.715382	0.502666577	0.159664698	3.148263727	0.001642434	0.006891039
ENSG00000175203.17	DCTN2	120.9974261	0.502517699	0.094028591	5.344307475	9.08E-08	2.00E-06
ENSG00000127511.10	SIN3B	156.52779	0.502177821	0.161051824	3.118113209	0.001820129	0.007515017
ENSG00000157637.13	SLC38A10	266.7261687	0.500813739	0.167217721	2.994980056	0.002744628	0.010610292
ENSG00000181090.21	EHMT1	223.319305	0.500812938	0.172480789	2.903586766	0.003689147	0.013507834
ENSG00000053918.18	KCNQ1	108.4244528	0.500170783	0.172237792	2.903954919	0.003684812	0.013495563
ENSG00000127452.9	FBXL12	32.30687375	0.499345103	0.173303965	2.881325325	0.003960067	0.014271223
ENSG00000108509.21	CAMTA2	198.5855006	0.498065816	0.130127525	3.827520856	0.00012944	0.000833132
ENSG00000137802.14	MAPKBP1	56.18737095	0.49750589	0.177853433	2.797280227	0.005153481	0.017671288
ENSG00000105771.14	SMG9	31.37468765	0.497455914	0.191138687	2.602591462	0.009252213	0.028225836
ENSG00000175662.18	TOM1L2	92.94883435	0.496742167	0.171961566	2.888681338	0.003868609	0.014048516
ENSG00000090316.16	MAEA	175.3037484	0.496412181	0.171889809	2.887967497	0.003877399	0.014060181
ENSG00000171853.16	TRAPPC12	147.6656675	0.496248606	0.182264163	2.722688862	0.006475301	0.021202012
ENSG00000089159.17	PXN	935.1219363	0.496195512	0.148608472	3.338944985	0.000840972	0.00396055
ENSG00000163659.13	TIPARP	123.8282497	0.496081505	0.162922432	3.044893818	0.002327625	0.009221751
ENSG00000159314.11	ARHGAP27	554.4284188	0.495527865	0.202486082	2.447219388	0.014396318	0.040443625
ENSG00000038382.20	TRIO	195.9585199	0.495384836	0.193490629	2.56025235	0.010459618	0.031208206
ENSG00000122390.19	NAA60	81.23908294	0.495361156	0.133176956	3.719571103	0.000199561	0.001198417
ENSG00000169220.18	RGS14	283.7077436	0.495187774	0.20446367	2.421886364	0.015440178	0.042791974
ENSG00000140521.17	POLG	182.4400683	0.494736134	0.164932965	2.999619478	0.002703171	0.010476601
ENSG00000166311.10	SMPD1	67.42584212	0.493901128	0.187947994	2.627860595	0.008592372	0.02656141
ENSG00000125970.12	RALY	308.4345958	0.493330906	0.105248845	4.687280947	2.77E-06	3.45E-05
ENSG00000165997.5	ARL5B	72.565405	0.49249201	0.196175352	2.510468342	0.012057113	0.034925452
ENSG00000278540.5	ACACA	80.03538407	0.492224251	0.196374076	2.506564316	0.012191088	0.035213364
ENSG00000116273.6	PHF13	33.44721062	0.491841931	0.20217338	2.43277295	0.014983693	0.041763125
ENSG00000108669.16	CYTH1	693.2179434	0.490539657	0.116445334	4.212617546	2.52E-05	0.000215452
ENSG00000150995.21	ITPR1	440.1908276	0.490501183	0.180635677	2.715416963	0.006619237	0.021621686
ENSG00000058091.17	CDK14	98.98377242	0.490136088	0.178075818	2.752401153	0.005916	0.019762265
ENSG00000120709.11	FAM53C	269.9680974	0.489973452	0.181095484	2.705608333	0.006817941	0.022107535
ENSG00000105993.15	DNAJB6	343.8378042	0.489833193	0.122151457	4.010047895	6.07E-05	0.000444791
ENSG00000150457.9	LATS2	85.45053631	0.489620122	0.169452147	2.889430034	0.003859409	0.014018975
ENSG00000105443.15	CYTH2	67.24761335	0.489581169	0.182131152	2.688069359	0.007186647	0.023030852
ENSG00000104714.14	ERICH1	87.0522836	0.489430401	0.19588896	2.498509361	0.012471685	0.035846947
ENSG00000103202.13	NME4	79.24220366	0.489132131	0.207934696	2.352335327	0.018655948	0.049667117
ENSG00000088298.13	EDEM2	76.61764592	0.488632776	0.141185789	3.460920391	0.000538332	0.002718616
ENSG00000175470.20	PPP2R2D	143.7042761	0.488498812	0.194954642	2.505704955	0.012220755	0.035273542
ENSG00000176953.12	NFATC2IP	100.2625005	0.487981678	0.189404568	2.576398678	0.009983546	0.03005582
ENSG00000198625.13	MDM4	642.3105367	0.487404751	0.139749812	3.487695233	0.000487203	0.002508649
ENSG00000166337.10	TAF10	40.48362283	0.487205642	0.173434539	2.809161575	0.004967071	0.017139207
ENSG00000104419.17	NDRG1	232.6270847	0.486727549	0.128931167	3.775096116	0.000159946	0.000992229
ENSG00000155957.18	TMBIM4	47.54120193	0.486718561	0.192197304	2.532390161	0.011328786	0.033251792
ENSG00000107185.10	RGP1	108.1891331	0.485814628	0.123845237	3.922755859	8.75E-05	0.000600362
